Term,NaturalCourt,Docket,CaseName,DecisionDate,Justice,VoteDescription,WinningParty
2024,1710,23-975,"SEVEN COUNTY INFASTRUCTURE COALITION v. EAGLE COUNTY, COLORADO",5/29/2025,SAAlito,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-975,"SEVEN COUNTY INFASTRUCTURE COALITION v. EAGLE COUNTY, COLORADO",5/29/2025,SSotomayor,Special concurrence,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-975,"SEVEN COUNTY INFASTRUCTURE COALITION v. EAGLE COUNTY, COLORADO",5/29/2025,EKagan,Special concurrence,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-975,"SEVEN COUNTY INFASTRUCTURE COALITION v. EAGLE COUNTY, COLORADO",5/29/2025,NMGorsuch,,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-975,"SEVEN COUNTY INFASTRUCTURE COALITION v. EAGLE COUNTY, COLORADO",5/29/2025,BMKavanaugh,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-975,"SEVEN COUNTY INFASTRUCTURE COALITION v. EAGLE COUNTY, COLORADO",5/29/2025,ACBarrett,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-975,"SEVEN COUNTY INFASTRUCTURE COALITION v. EAGLE COUNTY, COLORADO",5/29/2025,KBJackson,Special concurrence,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-900,DEWBERRY GROUP v. DEWBERRY ENGINEERS,2/26/2025,JGRoberts,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-900,DEWBERRY GROUP v. DEWBERRY ENGINEERS,2/26/2025,CThomas,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-900,DEWBERRY GROUP v. DEWBERRY ENGINEERS,2/26/2025,SAAlito,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-900,DEWBERRY GROUP v. DEWBERRY ENGINEERS,2/26/2025,SSotomayor,Regular concurrence,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-900,DEWBERRY GROUP v. DEWBERRY ENGINEERS,2/26/2025,EKagan,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-900,DEWBERRY GROUP v. DEWBERRY ENGINEERS,2/26/2025,NMGorsuch,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-900,DEWBERRY GROUP v. DEWBERRY ENGINEERS,2/26/2025,BMKavanaugh,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-900,DEWBERRY GROUP v. DEWBERRY ENGINEERS,2/26/2025,ACBarrett,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-900,DEWBERRY GROUP v. DEWBERRY ENGINEERS,2/26/2025,KBJackson,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-1002,HEWITT v. UNITED STATES,6/26/2025,JGRoberts,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-1002,HEWITT v. UNITED STATES,6/26/2025,CThomas,Dissent,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-1002,HEWITT v. UNITED STATES,6/26/2025,SAAlito,Dissent,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-1002,HEWITT v. UNITED STATES,6/26/2025,SSotomayor,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-1002,HEWITT v. UNITED STATES,6/26/2025,EKagan,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-1002,HEWITT v. UNITED STATES,6/26/2025,NMGorsuch,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-1002,HEWITT v. UNITED STATES,6/26/2025,BMKavanaugh,Dissent,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-1002,HEWITT v. UNITED STATES,6/26/2025,ACBarrett,Dissent,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-1002,HEWITT v. UNITED STATES,6/26/2025,KBJackson,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-997,"STANLEY v. CITY OF SANFORD, FLORIDA",6/20/2025,JGRoberts,Majority or plurality,Respondent/Appellee won (petitioning party did not receive a favorable disposition)
2024,1710,23-997,"STANLEY v. CITY OF SANFORD, FLORIDA",6/20/2025,CThomas,Special concurrence,Respondent/Appellee won (petitioning party did not receive a favorable disposition)
2024,1710,23-997,"STANLEY v. CITY OF SANFORD, FLORIDA",6/20/2025,SAAlito,Majority or plurality,Respondent/Appellee won (petitioning party did not receive a favorable disposition)
2024,1710,23-997,"STANLEY v. CITY OF SANFORD, FLORIDA",6/20/2025,SSotomayor,Dissent,Respondent/Appellee won (petitioning party did not receive a favorable disposition)
2024,1710,23-997,"STANLEY v. CITY OF SANFORD, FLORIDA",6/20/2025,EKagan,Majority or plurality,Respondent/Appellee won (petitioning party did not receive a favorable disposition)
2024,1710,23-997,"STANLEY v. CITY OF SANFORD, FLORIDA",6/20/2025,NMGorsuch,Majority or plurality,Respondent/Appellee won (petitioning party did not receive a favorable disposition)
2024,1710,23-997,"STANLEY v. CITY OF SANFORD, FLORIDA",6/20/2025,BMKavanaugh,Majority or plurality,Respondent/Appellee won (petitioning party did not receive a favorable disposition)
2024,1710,23-997,"STANLEY v. CITY OF SANFORD, FLORIDA",6/20/2025,ACBarrett,Special concurrence,Respondent/Appellee won (petitioning party did not receive a favorable disposition)
2024,1710,23-997,"STANLEY v. CITY OF SANFORD, FLORIDA",6/20/2025,KBJackson,Dissent,Respondent/Appellee won (petitioning party did not receive a favorable disposition)
2024,1710,23-1095,THOMPSON v. UNITED STATES,3/21/2025,JGRoberts,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-1095,THOMPSON v. UNITED STATES,3/21/2025,CThomas,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-1095,THOMPSON v. UNITED STATES,3/21/2025,SAAlito,Regular concurrence,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-1095,THOMPSON v. UNITED STATES,3/21/2025,SSotomayor,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-1095,THOMPSON v. UNITED STATES,3/21/2025,EKagan,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-1095,THOMPSON v. UNITED STATES,3/21/2025,NMGorsuch,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-1095,THOMPSON v. UNITED STATES,3/21/2025,BMKavanaugh,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-1095,THOMPSON v. UNITED STATES,3/21/2025,ACBarrett,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-1095,THOMPSON v. UNITED STATES,3/21/2025,KBJackson,Regular concurrence,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-971,WAETZIG v. HALLIBURTON ENERGY SERVICES,2/26/2025,JGRoberts,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-971,WAETZIG v. HALLIBURTON ENERGY SERVICES,2/26/2025,CThomas,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-971,WAETZIG v. HALLIBURTON ENERGY SERVICES,2/26/2025,SAAlito,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-971,WAETZIG v. HALLIBURTON ENERGY SERVICES,2/26/2025,SSotomayor,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-971,WAETZIG v. HALLIBURTON ENERGY SERVICES,2/26/2025,EKagan,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-971,WAETZIG v. HALLIBURTON ENERGY SERVICES,2/26/2025,NMGorsuch,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-971,WAETZIG v. HALLIBURTON ENERGY SERVICES,2/26/2025,BMKavanaugh,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-971,WAETZIG v. HALLIBURTON ENERGY SERVICES,2/26/2025,ACBarrett,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-971,WAETZIG v. HALLIBURTON ENERGY SERVICES,2/26/2025,KBJackson,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-1122,FREE SPEECH COALITION v. PAXTON,6/27/2025,JGRoberts,Majority or plurality,Respondent/Appellee won (petitioning party did not receive a favorable disposition)
2024,1710,23-1122,FREE SPEECH COALITION v. PAXTON,6/27/2025,CThomas,Majority or plurality,Respondent/Appellee won (petitioning party did not receive a favorable disposition)
2024,1710,23-1122,FREE SPEECH COALITION v. PAXTON,6/27/2025,SAAlito,Majority or plurality,Respondent/Appellee won (petitioning party did not receive a favorable disposition)
2024,1710,23-1122,FREE SPEECH COALITION v. PAXTON,6/27/2025,SSotomayor,Dissent,Respondent/Appellee won (petitioning party did not receive a favorable disposition)
2024,1710,23-1122,FREE SPEECH COALITION v. PAXTON,6/27/2025,EKagan,Dissent,Respondent/Appellee won (petitioning party did not receive a favorable disposition)
2024,1710,23-1122,FREE SPEECH COALITION v. PAXTON,6/27/2025,NMGorsuch,Majority or plurality,Respondent/Appellee won (petitioning party did not receive a favorable disposition)
2024,1710,23-1122,FREE SPEECH COALITION v. PAXTON,6/27/2025,BMKavanaugh,Majority or plurality,Respondent/Appellee won (petitioning party did not receive a favorable disposition)
2024,1710,23-1122,FREE SPEECH COALITION v. PAXTON,6/27/2025,ACBarrett,Majority or plurality,Respondent/Appellee won (petitioning party did not receive a favorable disposition)
2024,1710,23-1122,FREE SPEECH COALITION v. PAXTON,6/27/2025,KBJackson,Dissent,Respondent/Appellee won (petitioning party did not receive a favorable disposition)
2024,1710,23-1187,FOOD AND DRUG ADMINISTRATION v. R.J. REYNOLDS VAPOR CO.,6/20/2025,JGRoberts,Majority or plurality,Respondent/Appellee won (petitioning party did not receive a favorable disposition)
2024,1710,23-1187,FOOD AND DRUG ADMINISTRATION v. R.J. REYNOLDS VAPOR CO.,6/20/2025,CThomas,Majority or plurality,Respondent/Appellee won (petitioning party did not receive a favorable disposition)
2024,1710,23-1187,FOOD AND DRUG ADMINISTRATION v. R.J. REYNOLDS VAPOR CO.,6/20/2025,SAAlito,Majority or plurality,Respondent/Appellee won (petitioning party did not receive a favorable disposition)
2024,1710,23-1187,FOOD AND DRUG ADMINISTRATION v. R.J. REYNOLDS VAPOR CO.,6/20/2025,SSotomayor,Dissent,Respondent/Appellee won (petitioning party did not receive a favorable disposition)
2024,1710,23-1187,FOOD AND DRUG ADMINISTRATION v. R.J. REYNOLDS VAPOR CO.,6/20/2025,EKagan,Majority or plurality,Respondent/Appellee won (petitioning party did not receive a favorable disposition)
2024,1710,23-1187,FOOD AND DRUG ADMINISTRATION v. R.J. REYNOLDS VAPOR CO.,6/20/2025,NMGorsuch,Majority or plurality,Respondent/Appellee won (petitioning party did not receive a favorable disposition)
2024,1710,23-1187,FOOD AND DRUG ADMINISTRATION v. R.J. REYNOLDS VAPOR CO.,6/20/2025,BMKavanaugh,Majority or plurality,Respondent/Appellee won (petitioning party did not receive a favorable disposition)
2024,1710,23-1187,FOOD AND DRUG ADMINISTRATION v. R.J. REYNOLDS VAPOR CO.,6/20/2025,ACBarrett,Majority or plurality,Respondent/Appellee won (petitioning party did not receive a favorable disposition)
2024,1710,23-1187,FOOD AND DRUG ADMINISTRATION v. R.J. REYNOLDS VAPOR CO.,6/20/2025,KBJackson,Dissent,Respondent/Appellee won (petitioning party did not receive a favorable disposition)
2024,1710,23-1226,MCLAUGHLIN CHIROPRACTIC ASSOCIATES v. MCKESSON CORPORATION,6/20/2025,JGRoberts,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-1226,MCLAUGHLIN CHIROPRACTIC ASSOCIATES v. MCKESSON CORPORATION,6/20/2025,CThomas,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-1226,MCLAUGHLIN CHIROPRACTIC ASSOCIATES v. MCKESSON CORPORATION,6/20/2025,SAAlito,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-1226,MCLAUGHLIN CHIROPRACTIC ASSOCIATES v. MCKESSON CORPORATION,6/20/2025,SSotomayor,Dissent,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-1226,MCLAUGHLIN CHIROPRACTIC ASSOCIATES v. MCKESSON CORPORATION,6/20/2025,EKagan,Dissent,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-1226,MCLAUGHLIN CHIROPRACTIC ASSOCIATES v. MCKESSON CORPORATION,6/20/2025,NMGorsuch,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-1226,MCLAUGHLIN CHIROPRACTIC ASSOCIATES v. MCKESSON CORPORATION,6/20/2025,BMKavanaugh,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-1226,MCLAUGHLIN CHIROPRACTIC ASSOCIATES v. MCKESSON CORPORATION,6/20/2025,ACBarrett,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-1226,MCLAUGHLIN CHIROPRACTIC ASSOCIATES v. MCKESSON CORPORATION,6/20/2025,KBJackson,Dissent,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-1239,BARNES v. FELIX,5/15/2025,JGRoberts,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-1239,BARNES v. FELIX,5/15/2025,CThomas,Regular concurrence,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-1239,BARNES v. FELIX,5/15/2025,SAAlito,Regular concurrence,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-1239,BARNES v. FELIX,5/15/2025,SSotomayor,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-1239,BARNES v. FELIX,5/15/2025,EKagan,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-1239,BARNES v. FELIX,5/15/2025,NMGorsuch,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-1239,BARNES v. FELIX,5/15/2025,BMKavanaugh,Regular concurrence,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-1239,BARNES v. FELIX,5/15/2025,ACBarrett,Regular concurrence,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-1239,BARNES v. FELIX,5/15/2025,KBJackson,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-1007,CUNNINGHAM v. CORNELL UNIVERSITY,4/17/2025,JGRoberts,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-1007,CUNNINGHAM v. CORNELL UNIVERSITY,4/17/2025,CThomas,Regular concurrence,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-1007,CUNNINGHAM v. CORNELL UNIVERSITY,4/17/2025,SAAlito,Regular concurrence,Petitioner/Appellant won (petitioning party received a favorable disposition)
2024,1710,23-1007,CUNNINGHAM v. CORNELL UNIVERSITY,4/17/2025,SSotomayor,Majority or plurality,Petitioner/Appellant won (petitioning party received a favorable disposition)
